"PERIODO";"UF";"MUNICIPIO";"COD_MUNICIPIO_TSE";"NR_ZONA";"SEXO";"FAIXA_ETARIA";"GRAU_DE_ESCOLARIDADE";"QTD_ELEITORES_NO_PERFIL";"PERIODO0"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"611";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"60 A 69 ANOS";"ANALFABETO";"379";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"825";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"2627";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"703";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"60 A 69 ANOS";"ENSINO MÉDIO INCOMPLETO";"227";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"60 A 69 ANOS";"LÊ E ESCREVE";"1115";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"60 A 69 ANOS";"SUPERIOR COMPLETO";"505";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"60 A 69 ANOS";"SUPERIOR INCOMPLETO";"106";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"70 A 79 ANOS";"ANALFABETO";"502";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"389";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1494";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"131";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"70 A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"61";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"70 A 79 ANOS";"LÊ E ESCREVE";"970";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"70 A 79 ANOS";"SUPERIOR COMPLETO";"90";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"70 A 79 ANOS";"SUPERIOR INCOMPLETO";"9";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"INVÁLIDA";"SUPERIOR COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"SUPERIOR A 79 ANOS";"ANALFABETO";"457";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"222";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"699";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO COMPLETO";"34";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"16";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"756";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"FEMININO";"SUPERIOR A 79 ANOS";"SUPERIOR COMPLETO";"20";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"16 ANOS";"ANALFABETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"16 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"16 ANOS";"ENSINO MÉDIO COMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"16 ANOS";"ENSINO MÉDIO INCOMPLETO";"44";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"17 ANOS";"ANALFABETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"17 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"7";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"17 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"8";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"17 ANOS";"ENSINO MÉDIO COMPLETO";"16";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"17 ANOS";"ENSINO MÉDIO INCOMPLETO";"150";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"17 ANOS";"SUPERIOR INCOMPLETO";"6";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"18 A 20 ANOS";"ANALFABETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"58";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"143";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"18 A 20 ANOS";"ENSINO MÉDIO COMPLETO";"923";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"18 A 20 ANOS";"ENSINO MÉDIO INCOMPLETO";"1154";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"18 A 20 ANOS";"LÊ E ESCREVE";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"18 A 20 ANOS";"SUPERIOR COMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"18 A 20 ANOS";"SUPERIOR INCOMPLETO";"192";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"21 A 24 ANOS";"ANALFABETO";"15";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"123";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"358";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"21 A 24 ANOS";"ENSINO MÉDIO COMPLETO";"1200";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"21 A 24 ANOS";"ENSINO MÉDIO INCOMPLETO";"1946";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"21 A 24 ANOS";"LÊ E ESCREVE";"7";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"21 A 24 ANOS";"SUPERIOR COMPLETO";"26";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"21 A 24 ANOS";"SUPERIOR INCOMPLETO";"299";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"25 A 34 ANOS";"ANALFABETO";"55";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"344";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1418";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"25 A 34 ANOS";"ENSINO MÉDIO COMPLETO";"3062";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"25 A 34 ANOS";"ENSINO MÉDIO INCOMPLETO";"4802";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"25 A 34 ANOS";"LÊ E ESCREVE";"35";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"25 A 34 ANOS";"SUPERIOR COMPLETO";"359";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"25 A 34 ANOS";"SUPERIOR INCOMPLETO";"503";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"35 A 44 ANOS";"ANALFABETO";"165";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"724";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"4060";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"35 A 44 ANOS";"ENSINO MÉDIO COMPLETO";"2223";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"35 A 44 ANOS";"ENSINO MÉDIO INCOMPLETO";"3246";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"35 A 44 ANOS";"LÊ E ESCREVE";"256";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"35 A 44 ANOS";"SUPERIOR COMPLETO";"438";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"35 A 44 ANOS";"SUPERIOR INCOMPLETO";"317";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"45 A 59 ANOS";"ANALFABETO";"334";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2131";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"5251";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"45 A 59 ANOS";"ENSINO MÉDIO COMPLETO";"2700";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"45 A 59 ANOS";"ENSINO MÉDIO INCOMPLETO";"1718";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"45 A 59 ANOS";"LÊ E ESCREVE";"1016";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"45 A 59 ANOS";"SUPERIOR COMPLETO";"704";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"583";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"60 A 69 ANOS";"ANALFABETO";"175";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"867";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1988";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"612";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"60 A 69 ANOS";"ENSINO MÉDIO INCOMPLETO";"212";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"60 A 69 ANOS";"LÊ E ESCREVE";"868";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"60 A 69 ANOS";"SUPERIOR COMPLETO";"309";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"60 A 69 ANOS";"SUPERIOR INCOMPLETO";"166";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"70 A 79 ANOS";"ANALFABETO";"172";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"333";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1107";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"155";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"70 A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"51";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"70 A 79 ANOS";"LÊ E ESCREVE";"644";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"70 A 79 ANOS";"SUPERIOR COMPLETO";"88";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"70 A 79 ANOS";"SUPERIOR INCOMPLETO";"18";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"INVÁLIDA";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"SUPERIOR A 79 ANOS";"ANALFABETO";"151";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"171";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"581";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO COMPLETO";"46";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"12";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"568";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"SUPERIOR A 79 ANOS";"SUPERIOR COMPLETO";"44";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"MASCULINO";"SUPERIOR A 79 ANOS";"SUPERIOR INCOMPLETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"NÃO INFORMADO";"45 A 59 ANOS";"LÊ E ESCREVE";"105";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"NÃO INFORMADO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"NÃO INFORMADO";"60 A 69 ANOS";"LÊ E ESCREVE";"52";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"NÃO INFORMADO";"70 A 79 ANOS";"ANALFABETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"NÃO INFORMADO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"NÃO INFORMADO";"70 A 79 ANOS";"LÊ E ESCREVE";"46";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"ANALFABETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"247";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"24";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"16 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"16 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"16 ANOS";"ENSINO MÉDIO COMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"16 ANOS";"ENSINO MÉDIO INCOMPLETO";"87";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"17 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"17 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"18";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"17 ANOS";"ENSINO MÉDIO COMPLETO";"38";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"17 ANOS";"ENSINO MÉDIO INCOMPLETO";"262";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"17 ANOS";"SUPERIOR INCOMPLETO";"12";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"18 A 20 ANOS";"ANALFABETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"81";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"195";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"18 A 20 ANOS";"ENSINO MÉDIO COMPLETO";"1792";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"18 A 20 ANOS";"ENSINO MÉDIO INCOMPLETO";"1710";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"18 A 20 ANOS";"LÊ E ESCREVE";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"18 A 20 ANOS";"SUPERIOR COMPLETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"18 A 20 ANOS";"SUPERIOR INCOMPLETO";"442";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"21 A 24 ANOS";"ANALFABETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"174";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"438";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"21 A 24 ANOS";"ENSINO MÉDIO COMPLETO";"2589";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"21 A 24 ANOS";"ENSINO MÉDIO INCOMPLETO";"2548";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"21 A 24 ANOS";"LÊ E ESCREVE";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"21 A 24 ANOS";"SUPERIOR COMPLETO";"112";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"21 A 24 ANOS";"SUPERIOR INCOMPLETO";"629";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"25 A 34 ANOS";"ANALFABETO";"61";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"493";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"2003";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO COMPLETO";"6257";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO INCOMPLETO";"6978";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"25 A 34 ANOS";"LÊ E ESCREVE";"45";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"25 A 34 ANOS";"SUPERIOR COMPLETO";"1139";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"25 A 34 ANOS";"SUPERIOR INCOMPLETO";"1187";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"35 A 44 ANOS";"ANALFABETO";"166";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1058";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"4820";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO COMPLETO";"4842";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO INCOMPLETO";"4433";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"35 A 44 ANOS";"LÊ E ESCREVE";"255";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"35 A 44 ANOS";"SUPERIOR COMPLETO";"1475";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"35 A 44 ANOS";"SUPERIOR INCOMPLETO";"760";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"45 A 59 ANOS";"ANALFABETO";"472";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2709";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"7307";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"45 A 59 ANOS";"ENSINO MÉDIO COMPLETO";"4385";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"45 A 59 ANOS";"ENSINO MÉDIO INCOMPLETO";"2071";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"45 A 59 ANOS";"LÊ E ESCREVE";"1348";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"45 A 59 ANOS";"SUPERIOR COMPLETO";"1766";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"624";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"60 A 69 ANOS";"ANALFABETO";"538";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1130";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"3367";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"818";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"60 A 69 ANOS";"ENSINO MÉDIO INCOMPLETO";"311";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"60 A 69 ANOS";"LÊ E ESCREVE";"1378";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"60 A 69 ANOS";"SUPERIOR COMPLETO";"380";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"60 A 69 ANOS";"SUPERIOR INCOMPLETO";"98";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"70 A 79 ANOS";"ANALFABETO";"701";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"416";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1685";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"134";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"70 A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"53";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"70 A 79 ANOS";"LÊ E ESCREVE";"1165";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"70 A 79 ANOS";"SUPERIOR COMPLETO";"68";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"70 A 79 ANOS";"SUPERIOR INCOMPLETO";"16";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"INVÁLIDA";"LÊ E ESCREVE";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"SUPERIOR A 79 ANOS";"ANALFABETO";"452";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"164";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"657";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO COMPLETO";"40";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"12";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"782";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"SUPERIOR A 79 ANOS";"SUPERIOR COMPLETO";"17";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"FEMININO";"SUPERIOR A 79 ANOS";"SUPERIOR INCOMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"MASCULINO";"16 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"MASCULINO";"16 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"MASCULINO";"16 ANOS";"ENSINO MÉDIO COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"MASCULINO";"16 ANOS";"ENSINO MÉDIO INCOMPLETO";"82";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"MASCULINO";"17 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"14";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"MASCULINO";"17 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"32";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"248";"MASCULINO";"17 ANOS";"ENSINO MÉDIO COMPLETO";"28";"2016090"
